,C3L-03394,C3N-03428,C3L-02112,C3N-01719,C3N-03670,C3N-02998,C3N-03211,C3L-01052,C3N-00512,C3N-02295,C3N-01012,C3N-01502,C3L-01053,C3L-03632,C3L-00401,C3L-01054,C3N-00517,C3N-03440,C3L-04495,C3N-04284,C3N-00957,C3L-03395,C3N-00303,C3N-00513,C3N-01166,C3N-01382,C3N-01011,C3L-04473,C3L-00640,C3L-00189,C3N-01998,C3L-01036,C3N-03069,C3L-00881,C3N-01715,C3N-03426,C3N-00198,C3N-01380,C3N-01388,C3L-03388,C3N-02589,C3L-03356,C3N-02944,C3N-00436,C3L-00928,C3L-01124,C3N-02592,C3N-01383,C3N-03439,C3N-03006,C3N-01165,C3N-03173,C3L-04475,C3L-04853,C3L-02701,C3L-00102,C3N-01375,C3N-03884,C3N-01168,C3L-00622,C3N-01381,C3L-01703,C3L-02118,C3L-03628,C3N-03780,C3L-01637,C3N-04119,C3L-02899,C3N-02971,C3N-02573,C3L-00819,C3N-01714,C3L-02116,C3L-01453,C3L-03635,C3N-00518,C3N-03840,C3L-02606,C3N-03061,C3L-04848,C3N-00514,C3L-02897,C3L-01687,C3N-02940,C3L-04080,C3N-03853,C3N-04283,C3L-02109,C3L-03630,C3L-01662,C3N-00709,C3N-03007,C3N-03665,C3L-01598,C3L-00599,C3L-01051,C3N-01716,C3N-03839,C3L-04479,C3L-00625,C3N-03754,C3L-01037,C3N-03666,C3N-04126,C3L-00017,C3L-01689,C3L-04027,C3N-02585,C3N-03039,C3N-03086,C3L-02463,C3N-00249,C3L-00589,C3N-00302,C3L-03743,C3N-00511,C3N-03190,C3N-00516,C3L-02610,C3N-02579,C3N-03000,C3L-00598,C3N-03430,C3L-02809,C3N-02768,C3L-03123,C3N-02010,C3L-01031,C3N-01167,C3L-01971,C3L-02604,C3L-00277,C3L-01328,C3L-03639,C3N-04282,C3L-04072,C3L-02613
hsa-miR-3655,NA,NA,-3.61223287868564,NA,NA,NA,NA,-3.52705081244282,NA,NA,NA,NA,-1.39036172693944,NA,-4.00494653654611,-1.85001286595711,NA,NA,NA,NA,NA,NA,-3.7774876797123,-1.67112259438967,NA,-2.20244969403875,-1.41256354677613,NA,-3.43931954130406,-4.03142872231184,-2.42824277568587,-2.87303909209309,NA,-3.20019805740492,-3.09968486454877,NA,-1.6305204724336,NA,NA,NA,NA,NA,NA,NA,-2.34980770039899,NA,NA,-2.80259608110931,NA,NA,-3.63771700124478,NA,NA,NA,NA,-1.79086223822923,-1.7306479255849,NA,-1.85458923163694,-2.38970272338579,NA,-1.73287057701995,-3.16153212304485,NA,NA,NA,NA,NA,NA,NA,-3.99892840105178,-3.29922604509269,-2.70261842831769,-3.03127114316655,NA,-2.81621107877519,NA,-2.50530763792045,NA,NA,NA,NA,-2.01097958270003,NA,NA,NA,NA,-0.940914905001485,NA,NA,NA,NA,NA,NA,-4.04452334407208,-0.986790368110375,NA,NA,NA,NA,NA,NA,NA,NA,-3.59856160907127,-0.770952395001883,NA,NA,NA,NA,-1.00345064380072,-3.63331902221333,-1.70924394223833,NA,NA,NA,NA,NA,-1.64855572944199,NA,NA,-3.74925803752889,NA,NA,NA,NA,NA,NA,-3.92721949843898,-3.81656243557833,NA,NA,NA,NA,NA,NA,-0.529115623112307
hsa-miR-3657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87826996251756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16153212304485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.55306726481634,NA,NA,NA,NA,NA,-2.74925803752889,NA,NA,NA,NA,NA,NA,NA,-2.81656243557833,NA,NA,NA,NA,NA,1.95521701744464,NA
hsa-miR-3658,NA,NA,-2.61223287868564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82760104605498,NA,NA,NA,-3.42824277568587,NA,NA,NA,NA,NA,-3.95244856732097,NA,-2.8611878724997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.63771700124478,NA,NA,NA,NA,NA,NA,NA,-2.43955173235809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29922604509269,NA,NA,NA,NA,NA,NA,NA,NA,-2.84384639970088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04452334407208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.68118139168793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-3659,NA,NA,-3.61223287868564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00494653654611,NA,NA,NA,NA,NA,NA,NA,NA,-2.99305068927703,NA,NA,NA,NA,-3.43931954130406,NA,NA,NA,NA,-1.20019805740492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63771700124478,NA,1.93649153542674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.03127114316655,NA,NA,NA,NA,NA,NA,NA,NA,-3.59594208342118,NA,NA,NA,2.36112728163744,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54252922617985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00345064380072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.74925803752889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-365a-3p,5.92676290239726,3.23668701660103,7.60087134095627,6.48746820305208,5.93699414831219,6.68013054089937,5.09243040749426,7.18805319679335,7.38367661821405,3.71239532107823,5.18304374235932,7.42027996508553,7.53682363088693,4.76759886397394,7.20572480723951,7.10805645357698,7.74647932993392,6.34206371257527,6.23220663392617,7.37344945426731,7.23339779505892,4.96066130419073,7.94830459178185,6.91759204119259,6.93129687288554,7.62409879325216,6.91049121356551,5.96374941645243,7.43181564293898,7.17680563602795,7.18278202162148,7.47790008945335,6.59900048185342,6.89783402555561,7.54957131296854,6.26046984357571,7.37958798104069,6.60454264485078,7.45226206846336,6.49139871895248,5.53650309132643,5.00113729184408,6.17956631891617,7.54171808741416,7.64065086467472,5.10805205150442,6.57146011125581,7.50688027273179,6.15215698912399,5.74783117711165,7.38880644127499,5.03697577108156,6.10641653686905,6.30639246518309,6.42962256454665,6.90146266117997,7.65377609503623,6.01677610151923,7.41998305402456,7.14297787728215,7.83848623601682,6.76398320036809,6.91394702644317,5.73081140266504,6.21972049486006,6.63924184848461,6.0618044554503,5.76974957962381,4.72879427098509,4.13678466366661,7.14509246821511,7.98617617376956,7.27394569509764,7.52762783798015,6.22658424443119,7.72197785327723,5.69220001651559,7.99453824916276,6.60631422741375,6.25271012532584,7.60220300701567,5.55670266532385,6.56518979956312,5.59005606372738,6.29304215032813,5.86294981602038,6.53105228307976,8.00494692211987,4.82686062408211,7.49793227848419,5.98830808947411,6.17729742932673,5.63213395492854,7.34520526084298,7.00940253745903,7.23168637816405,7.10222836633641,5.37083407732886,5.61508373091148,7.03625279051975,5.77176479289893,6.16428561959123,6.64192187124358,5.97205898118939,6.53200895373416,8.06614987044977,5.66592096848545,6.738600094412,5.46992635131591,6.05852825259654,7.16313091456722,6.17564515270593,7.11465399306527,7.47805925872374,6.51924130902717,6.46652346354155,5.88492330982835,7.36612935181338,7.38816737656353,5.80487561817791,6.75976628064119,7.95982577502145,6.88852329263853,4.97140821747028,5.81959341920593,4.89217824408715,5.11198819416917,7.32566340791938,6.34424352946539,7.31336449793206,6.946609023341,7.85774388635322,7.44282646795324,5.83659869976308,5.44352970979186,6.76257193950224,8.80180125500231
hsa-miR-365a-5p,NA,NA,1.03162331108908,NA,NA,2.35820244601201,NA,0.472949187557185,0.949975274670166,NA,NA,0.529877492265581,0.931566367947923,NA,0.749940965617355,0.471915228930258,0.772064740128392,NA,NA,NA,3.26666334192044,NA,0.746074276344708,-0.0861600936685136,0.278288984741289,1.65553130108882,0.28787617136496,NA,-0.439319541304064,1.09785429463313,-0.10631468079851,0.827400626048007,NA,0.500241660736172,1.65520263761469,NA,-1.36748606659981,0.066577623666797,0.308737128942611,NA,NA,NA,NA,1.18520138606325,1.43155201312567,NA,NA,-0.802596081109311,NA,NA,-0.17828538260748,NA,NA,NA,NA,-0.375824738950384,1.54237056882152,NA,1.73037326908422,0.0253347758930535,1.75510919483773,1.07448434503765,0.882861996313609,NA,NA,0.260344941468169,NA,NA,NA,NA,1.17099660039053,2.05832595952539,-0.117655927596538,1.0131229761919,NA,0.768751421945964,NA,2.33599461606049,NA,NA,1.24361644154946,NA,-1.01097958270003,NA,NA,2.54102172113302,3.36112728163744,0.499657686384497,NA,2.96428855504801,NA,NA,NA,1.04581405471615,-0.459560843350921,0.665286328469318,0.981032729877162,NA,NA,-0.935290763431026,NA,NA,NA,NA,-2.01359910835011,1.34452482241805,NA,NA,NA,NA,0.659514368921707,-0.825964100155728,1.9537210704841,0.903781109033226,NA,-0.745712342758731,NA,2.11075244983462,0.116979016920984,NA,NA,1.77430391852812,NA,NA,NA,NA,NA,-0.573189868623721,-0.927219498438983,-0.116122717437239,NA,-0.12695938047192,0.879493983203628,NA,NA,NA,2.71881189033128
hsa-miR-365b-3p,6.00476541439854,5.69611863523833,7.60147891942003,5.38793252950116,5.93699414831219,6.75051986879077,6.5074679067731,7.20172003709985,7.30230484809808,5.17182693971553,4.82047366297461,7.45630827426975,7.56208833141956,4.2821720368037,7.22146565624267,7.08466088616495,7.72844089737806,5.92702621329643,6.05163438828435,7.01981249965261,7.23122506115293,5.69762689835693,7.95213306384073,6.95604646645218,6.96606229104622,7.53817435045066,7.01579662592816,5.83821853436857,7.47132318916556,7.15654186967236,7.20928777583944,7.3831695964343,6.92092857674078,6.89387962826698,7.49836763561283,5.5235042494095,7.36722355362603,6.68468071522843,7.46580330240112,6.32147371751016,6.32499898613272,5.9080278874526,6.31081085219442,7.51927745166119,7.61200370768817,5.42998014639178,6.45598289383588,7.48857461821255,5.41519139495779,6.30725858572567,7.36509801436228,4.84433069313916,6.18441904887033,5.49903754312548,6.3682220198825,6.85659618822569,7.72673295348764,6.07335962988559,7.40985336858967,7.14037842605476,7.87405026756124,6.74993737970672,6.90051401467565,6.27829919796754,6.29372107630384,6.53336343587458,6.24237670109212,5.31031796098651,5.95118669232153,6.45871275855398,7.14381687569975,7.97573442704791,7.20952242797803,7.52619255843127,6.65721859876106,7.75743610871813,5.4291656106818,8.00973508578111,6.73184510949761,5.97707568271241,7.52083545616368,4.7087057587689,6.62201561444293,4.71558694581124,7.29304215032813,5.71094672257533,5.82055890027474,8.00076155498111,5.41182312480326,7.50894145119286,5.98830808947411,6.24441162518527,5.72524335932002,7.44771752632411,7.00260056804195,7.19169664683536,7.1430956135465,5.08132746013387,6.20004623163264,7.03433558752546,5.28633796572869,6.52685569897594,6.05695937052243,4.779413903247,6.58631373383702,8.08702860012569,5.8179240619305,6.28608788971449,5.71093445081971,6.05852825259654,7.12325382904247,6.30479030400591,7.1210071558058,7.46729519049035,6.39371042694331,6.49950078598782,5.64391521032455,7.37723180538179,7.35031672455228,5.58248319684146,6.4967318748074,7.97098622075867,6.72805862044528,5.70837381163648,7.08262782503973,6.06210324552946,5.28191319561148,7.33570307989595,6.38452881656598,7.26891002360295,6.39021567481662,7.86795970824319,7.43991780761136,6.07760679926687,6.10649472251429,6.76257193950224,8.79543999046315
hsa-miR-365b-5p,NA,NA,0.38776712131436,NA,NA,NA,NA,1.42714549794406,0.00244269456430122,2.71239532107823,2.013118740917,-1.92955412637172,0.811272134230211,NA,0.387370886232647,0.734949634764051,-0.0580102584292959,NA,NA,NA,2.02719740722505,NA,-0.318056061075007,0.00694931072296802,0.773053676490867,0.256981924598545,2.04686807186117,2.37878691573127,0.730605460138249,-0.44646622159068,-0.428242775685873,-0.551110997205723,NA,0.384764443316236,1.7582961305788,NA,-0.252008849179873,-0.174430475836998,0.839251845641391,NA,NA,NA,NA,1.26766354625522,0.405079801764475,NA,1.87102039311472,1.10429451449921,NA,NA,1.44974584000556,NA,NA,NA,NA,-0.56846981689278,0.771852414944286,1.3729199117445,0.647911108892247,0.725774494034145,1.4469868994754,0.174020018588566,0.696448872082728,2.03037168452395,NA,1.94840093515343,NA,NA,2.14383177026393,NA,-0.298488682910688,0.401213673048403,1.15536256680988,0.66916857497454,NA,0.50571701611217,NA,0.079654862800706,NA,NA,0.404081113742708,NA,0.725986011466179,2.13062444509008,NA,NA,NA,0.711161791578208,NA,3.50993813174434,NA,NA,NA,0.861389483578722,0.347794078706683,0.665286328469318,0.627395775262461,NA,NA,-0.35032826270987,NA,NA,NA,1.97205898118939,-1.27663351418391,0.146585444806144,NA,NA,3.01049473267862,NA,1.69698907434037,-0.31139092732597,1.02772165192788,0.126173530369674,NA,0.0318952359048208,NA,1.08690570788025,1.0739102950291,1.9975206961203,NA,1.46019532810006,NA,NA,2.49766532431857,NA,NA,0.841847630655123,-1.92721949843898,0.768400065142825,NA,-1.86392497463813,0.294531482482472,NA,NA,NA,2.31218663086863
hsa-miR-3660,NA,NA,-2.61223287868564,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12732732110565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87303909209309,NA,-4.20019805740492,NA,NA,-1.95244856732097,NA,NA,NA,NA,NA,NA,-3.90226145518709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31561042630605,NA,NA,NA,NA,-3.73287057701995,NA,NA,NA,NA,NA,NA,NA,NA,-2.41396590033062,NA,NA,-4.03127114316655,NA,-3.81621107877519,NA,-0.50530763792045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18255283328126,NA,NA,NA,NA,-4.04452334407208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9408773964442,NA,NA,NA,NA,NA,0.951643478507824,NA,NA,NA,-1.23113916992897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.74311487006603,1.35818272042327,NA,NA,NA,NA,NA,NA,NA,-2.11407812383346
hsa-miR-3661,NA,NA,-3.61223287868564,NA,NA,NA,NA,NA,-3.8049122274933,NA,NA,NA,NA,NA,-3.00494653654611,-3.43497536667826,-1.64297275915045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82760104605498,NA,-1.43931954130406,NA,-2.42824277568587,-2.87303909209309,NA,-4.20019805740492,-2.09968486454878,NA,-1.6305204724336,-2.6338620944743,NA,NA,NA,NA,NA,-2.90226145518709,-2.02787960551163,NA,NA,-2.80259608110931,NA,NA,NA,NA,NA,NA,NA,-3.37582473895038,-0.993682331418692,NA,-3.43955173235809,NA,-1.94533052330336,NA,-2.16153212304484,NA,NA,NA,NA,NA,NA,NA,-1.41396590033062,NA,NA,-4.03127114316655,NA,-3.81621107877519,NA,NA,NA,NA,-3.84384639970088,NA,NA,NA,NA,NA,NA,-1.42634173217173,NA,NA,NA,NA,NA,-0.598042135058575,NA,-2.79414529016798,NA,NA,NA,NA,NA,NA,NA,NA,-3.59856160907127,NA,NA,NA,NA,NA,NA,-1.04835652149218,NA,-2.68118139168793,2.93427880830602,NA,NA,-0.819984887728266,-3.97048382432936,NA,NA,-1.74925803752889,NA,NA,NA,NA,NA,NA,-3.92721949843898,-1.81656243557833,NA,-3.44888747535928,-3.51282343957513,NA,NA,NA,0.055846877608849
hsa-miR-3662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00494653654611,NA,-3.22793525987161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600754853592317,NA,-2.95244856732097,NA,-1.8611878724997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37582473895038,NA,NA,NA,NA,-2.94533052330336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29922604509269,-1.70261842831769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59804213505858,NA,NA,NA,1.91140245869156,NA,NA,NA,NA,NA,NA,-2.01359910835011,-3.9408773964442,NA,NA,NA,NA,-2.58841314452188,NA,NA,-1.68118139168793,NA,-3.55306726481634,NA,-3.81998488772827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.927860938853976,2.37716708112578,NA,NA,-2.11407812383346
hsa-miR-3663-3p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12732732110565,NA,NA,NA,-2.22793525987161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09968486454877,NA,NA,NA,NA,NA,NA,NA,NA,-2.90226145518709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59804213505858,-2.45956084335092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-3664-3p,NA,NA,-0.0272703779644844,NA,NA,NA,NA,-0.942088311721658,-2.8049122274933,NA,NA,NA,-0.252858203189505,NA,-0.835021535103801,0.565024633321739,0.0939928350157539,NA,NA,NA,NA,NA,-3.7774876797123,-0.29261097113594,-0.181142633896009,-0.0325246925964396,0.494327048832386,NA,-0.117391446416702,NA,0.272196942455219,0.296885909349227,NA,-1.39284313534732,-0.0996848645487748,NA,-3.95244856732097,-0.463937093031983,-2.8611878724997,NA,NA,NA,NA,-3.90226145518709,-1.17988269895668,NA,NA,-3.80259608110931,NA,NA,-0.0527545005236213,NA,NA,NA,NA,-2.37582473895038,-1.31561042630605,NA,0.808375781085493,-0.0677746284984281,0.862024398754242,-0.925515654962348,0.48232406672988,NA,NA,1.44797194464394,NA,NA,NA,2.13678466366661,-2.99892840105178,-0.714263544371534,-2.70261842831769,-4.03127114316655,NA,-2.81621107877519,NA,-0.389830420500514,NA,NA,-3.84384639970088,NA,-0.136510464783886,NA,NA,NA,NA,-1.42634173217173,NA,NA,NA,NA,NA,-1.01307963433742,-1.04452334407208,-1.20918278944682,NA,NA,NA,-0.935290763431026,NA,NA,NA,NA,-1.59856160907127,0.30705011699939,NA,NA,NA,NA,-1.58841314452188,-0.0483565214921762,-1.70924394223833,0.406281449562409,NA,1.534395576434,NA,-3.81998488772827,-0.970483824329355,NA,NA,0.0580968845287097,NA,NA,NA,NA,NA,-0.935759948008429,0.657743002282173,0.183437564421669,NA,-0.448887475359282,-1.51282343957513,NA,1.8585672090707,NA,1.40948383222355
hsa-miR-3664-5p,NA,NA,-2.61223287868564,NA,NA,NA,NA,-3.52705081244282,NA,NA,NA,-2.92955412637172,NA,NA,-4.00494653654611,NA,-1.64297275915045,NA,NA,NA,NA,NA,NA,-3.99305068927703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09968486454877,NA,NA,-2.04889959375314,-3.8611878724997,NA,NA,2.00113729184408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29922604509269,-3.70261842831769,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59594208342118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59804213505858,-4.04452334407208,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59856160907127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.81998488772827,NA,NA,NA,-2.16429553680774,NA,NA,NA,NA,NA,NA,-3.92721949843898,NA,NA,NA,NA,NA,NA,NA,-0.792150028946101
hsa-miR-3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93854174868835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0381603762709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-3666,NA,NA,NA,NA,NA,NA,2.5074679067731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78724889613741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61508373091148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-3667-3p,NA,NA,-3.61223287868564,NA,NA,NA,NA,-1.20512271755545,-2.21994972677215,NA,NA,NA,-2.12732732110565,NA,-4.00494653654611,-1.85001286595711,-0.642972759150452,NA,NA,NA,NA,NA,-0.0770479615712125,-2.99305068927703,NA,NA,-1.82760104605498,NA,-1.43931954130406,NA,-1.84328027496472,-0.873039092093085,NA,0.19211936537384,NA,NA,-1.6305204724336,-0.311933999586933,-3.8611878724997,NA,NA,NA,NA,-2.90226145518709,-2.02787960551163,NA,NA,-2.80259608110931,NA,NA,NA,NA,NA,NA,NA,NA,-3.31561042630605,NA,-0.854589231636937,-2.97466522410695,NA,-3.73287057701995,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29922604509269,-1.38069033343033,NA,NA,NA,NA,-2.50530763792045,NA,NA,-2.84384639970088,NA,-2.59594208342118,NA,NA,NA,NA,-0.426341732171727,NA,0.53365420071815,NA,NA,NA,NA,-4.04452334407208,-2.79414529016798,NA,NA,NA,NA,NA,NA,NA,NA,-3.59856160907127,-1.61894930155683,NA,NA,NA,NA,NA,NA,NA,-2.68118139168793,NA,NA,NA,NA,NA,NA,NA,-0.749258037528894,NA,NA,NA,NA,NA,-3.74311487006603,-1.92721949843898,NA,NA,NA,-1.92786093885398,NA,NA,NA,NA
hsa-miR-3667-5p,NA,NA,NA,NA,2.61506605342482,NA,NA,0.0579116882783415,-1.8049122274933,NA,NA,NA,NA,NA,NA,-2.43497536667826,NA,NA,NA,NA,NA,NA,-0.777487679712305,-1.67112259438967,-2.59618013317485,NA,NA,NA,-2.43931954130406,-4.03142872231184,NA,-1.28807659137193,NA,-1.87826996251756,-0.514722363827619,NA,-0.782523565878653,-1.6338620944743,-1.27622537177854,NA,NA,NA,NA,0.0977385448129088,-0.349807700398994,NA,NA,NA,NA,NA,-2.63771700124478,NA,NA,NA,NA,NA,NA,NA,-1.85458923163694,NA,NA,-1.73287057701995,-2.16153212304484,NA,NA,NA,NA,NA,NA,NA,NA,-3.29922604509269,-0.532693426875382,-2.03127114316655,NA,-2.23124857805404,NA,NA,NA,NA,-1.84384639970088,NA,-1.27401398853382,NA,NA,NA,NA,-1.74826982705909,NA,NA,NA,NA,0.725243359320017,-0.790687213000971,NA,NA,-1.9575667254587,NA,NA,-1.93529076343103,NA,NA,NA,NA,-1.59856160907127,-2.35591489572304,NA,NA,NA,NA,NA,NA,-1.48685152090188,NA,NA,-0.553067264816336,NA,NA,-2.3855213236082,NA,NA,NA,NA,NA,NA,NA,NA,-3.74311487006603,-3.92721949843898,NA,NA,NA,-2.51282343957513,NA,NA,NA,-3.11407812383346
hsa-miR-3668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.013118740917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-367-3p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36036802258221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97205898118939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
